[2026-03-15T02:29:38.535Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:38.538Z] GET http://localhost:4321/node_modules/.vite/deps/astro-BE6YECNS.js?v=176711f4 → 200 (?ms, 20663B)
[2026-03-15T02:29:38.538Z] GET http://localhost:4321/node_modules/.vite/deps/audit-WLTWP44L.js?v=176711f4 → 200 (?ms, 52528B)
[2026-03-15T02:29:38.538Z] GET http://localhost:4321/node_modules/.vite/deps/xray-CIFJOFPU.js?v=176711f4 → 200 (?ms, 5722B)
[2026-03-15T02:29:38.538Z] GET http://localhost:4321/node_modules/.vite/deps/settings-F2ISS3QH.js?v=176711f4 → 200 (?ms, 6392B)
[2026-03-15T02:29:38.539Z] GET http://localhost:4321/node_modules/.vite/deps/toolbar-SW6GNZV3.js?v=176711f4 → 200 (?ms, 15789B)
[2026-03-15T02:29:38.539Z] GET http://localhost:4321/node_modules/.vite/deps/ui-library-RRNAZ76X.js?v=176711f4 → 200 (?ms, 29524B)
[2026-03-15T02:29:38.540Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-NW3GSXF7.js?v=176711f4 → 200 (?ms, 1716B)
[2026-03-15T02:29:38.540Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-IVCLOU5T.js?v=176711f4 → 200 (?ms, 48717B)
[2026-03-15T02:29:38.541Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MUZKV7YD.js?v=176711f4 → 200 (?ms, 2456B)
[2026-03-15T02:29:38.541Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-ZPH5RHRB.js?v=176711f4 → 200 (?ms, 216145B)
[2026-03-15T02:29:38.541Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MHMTZ27E.js?v=176711f4 → 200 (?ms, 123003B)
[2026-03-15T02:29:38.542Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-6CIVEWMC.js?v=176711f4 → 200 (?ms, 680B)
[2026-03-15T02:29:38.559Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/LanguageSwitcher.tsx → 304 (7ms, ?B)
[2026-03-15T02:29:38.560Z] GET http://localhost:4321/@id/@astrojs/react/client.js → 304 (6ms, ?B)
[2026-03-15T02:29:38.560Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/MobileMenu.tsx → 304 (8ms, ?B)
[2026-03-15T02:29:38.568Z] GET http://localhost:4321/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=e1922aee → 200 (?ms, 12503B)
[2026-03-15T02:29:38.568Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-TMQEGJQE.js?v=176711f4 → 200 (?ms, 1005614B)
[2026-03-15T02:29:38.569Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MEGOR7ID.js?v=176711f4 → 200 (?ms, 16410B)
[2026-03-15T02:29:38.570Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-DEYIUA6C.js?v=176711f4 → 200 (?ms, 45692B)
[2026-03-15T02:29:38.570Z] GET http://localhost:4321/node_modules/.vite/deps/react.js?v=e1922aee → 200 (1ms, 1024B)
[2026-03-15T02:29:38.577Z] GET http://localhost:4321/images/mascot.png → 404 (35ms, ?B)
[2026-03-15T02:29:38.612Z] GET http://localhost:4321/images/app-screenshot-1.png → 404 (15ms, ?B)
[2026-03-15T02:29:38.627Z] GET http://localhost:4321/images/app-screenshot-2.png → 404 (7ms, ?B)
[2026-03-15T02:29:38.799Z] GET http://localhost:4321/ → 200 (17ms, 106554B)
[2026-03-15T02:29:38.824Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (1ms, 15042B)
[2026-03-15T02:29:38.825Z] GET http://localhost:4321/@vite/client → 304 (3ms, ?B)
[2026-03-15T02:29:38.827Z] GET http://localhost:4321/@id/astro/runtime/client/dev-toolbar/entrypoint.js → 304 (1ms, ?B)
[2026-03-15T02:29:38.827Z] GET http://localhost:4321/src/styles/global.css → 304 (2ms, ?B)
[2026-03-15T02:29:38.827Z] GET http://localhost:4321/@id/astro:scripts/before-hydration.js → 304 (4ms, ?B)
[2026-03-15T02:29:38.828Z] GET http://localhost:4321/images/mascot.png → 404 (59ms, 4311B)
[2026-03-15T02:29:38.829Z] GET http://localhost:4321/node_modules/.pnpm/vite@7.3.1_jiti@2.6.1_lightningcss@1.31.1_yaml@2.8.2/node_modules/vite/dist/client/env.mjs → 304 (4ms, ?B)
[2026-03-15T02:29:38.829Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-GCMJ7K6N.js?v=176711f4 → 200 (?ms, 2813B)
[2026-03-15T02:29:38.829Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-UBFS37DA.js?v=176711f4 → 200 (1ms, 4857B)
[2026-03-15T02:29:38.830Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-5WRI5ZAA.js?v=176711f4 → 200 (?ms, 7184B)
[2026-03-15T02:29:38.830Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 304 (3ms, ?B)
[2026-03-15T02:29:38.830Z] GET http://localhost:4321/images/app-screenshot-1.png → 404 (43ms, 4321B)
[2026-03-15T02:29:38.831Z] GET http://localhost:4321/@react-refresh → 304 (11ms, ?B)
[2026-03-15T02:29:38.831Z] GET http://localhost:4321/images/app-screenshot-2.png → 404 (56ms, 4321B)
[2026-03-15T02:29:38.842Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/MobileMenu.tsx → 304 (24ms, ?B)
[2026-03-15T02:29:38.842Z] GET http://localhost:4321/@id/@astrojs/react/client.js → 304 (24ms, ?B)
[2026-03-15T02:29:38.842Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/LanguageSwitcher.tsx → 304 (24ms, ?B)
[2026-03-15T02:29:38.854Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2pL7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:38.855Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:38.855Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, ?B)
[2026-03-15T02:29:38.867Z] GET http://localhost:4321/node_modules/.vite/deps/astro-BE6YECNS.js?v=176711f4 → 200 (1ms, 20663B)
[2026-03-15T02:29:38.868Z] GET http://localhost:4321/node_modules/.vite/deps/audit-WLTWP44L.js?v=176711f4 → 200 (?ms, 52528B)
[2026-03-15T02:29:38.869Z] GET http://localhost:4321/node_modules/.vite/deps/xray-CIFJOFPU.js?v=176711f4 → 200 (?ms, 5722B)
[2026-03-15T02:29:38.870Z] GET http://localhost:4321/node_modules/.vite/deps/settings-F2ISS3QH.js?v=176711f4 → 200 (?ms, 6392B)
[2026-03-15T02:29:38.870Z] GET http://localhost:4321/node_modules/.vite/deps/toolbar-SW6GNZV3.js?v=176711f4 → 200 (?ms, 15789B)
[2026-03-15T02:29:38.871Z] GET http://localhost:4321/node_modules/.vite/deps/ui-library-RRNAZ76X.js?v=176711f4 → 200 (1ms, 29524B)
[2026-03-15T02:29:38.873Z] GET http://localhost:4321/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=e1922aee → 200 (?ms, 12503B)
[2026-03-15T02:29:38.875Z] GET http://localhost:4321/node_modules/.vite/deps/react.js?v=e1922aee → 200 (?ms, 1024B)
[2026-03-15T02:29:38.875Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-TMQEGJQE.js?v=176711f4 → 200 (?ms, 1005614B)
[2026-03-15T02:29:38.875Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MEGOR7ID.js?v=176711f4 → 200 (6ms, 16410B)
[2026-03-15T02:29:38.881Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-DEYIUA6C.js?v=176711f4 → 200 (?ms, 45692B)
[2026-03-15T02:29:38.882Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-NW3GSXF7.js?v=176711f4 → 200 (3ms, 1716B)
[2026-03-15T02:29:38.885Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-IVCLOU5T.js?v=176711f4 → 200 (?ms, 48717B)
[2026-03-15T02:29:38.886Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MUZKV7YD.js?v=176711f4 → 200 (?ms, 2456B)
[2026-03-15T02:29:38.886Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-ZPH5RHRB.js?v=176711f4 → 200 (?ms, 216145B)
[2026-03-15T02:29:38.886Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MHMTZ27E.js?v=176711f4 → 200 (?ms, 123003B)
[2026-03-15T02:29:38.886Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-6CIVEWMC.js?v=176711f4 → 200 (1ms, 680B)
[2026-03-15T02:29:38.961Z] GET http://localhost:4321/images/mascot.png → pending (?ms, ?B)
[2026-03-15T02:29:38.980Z] GET http://localhost:4321/images/app-screenshot-1.png → 404 (18ms, ?B)
[2026-03-15T02:29:38.998Z] GET http://localhost:4321/images/app-screenshot-2.png → 404 (26ms, ?B)
[2026-03-15T02:29:53.665Z] GET http://localhost:4321/ → pending (?ms, ?B)
[2026-03-15T02:29:54.678Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (?ms, 15042B)
[2026-03-15T02:29:54.706Z] GET http://localhost:4321/@vite/client → 200 (16ms, 294360B)
[2026-03-15T02:29:54.706Z] GET http://localhost:4321/@id/astro/runtime/client/dev-toolbar/entrypoint.js → 200 (?ms, 9749B)
[2026-03-15T02:29:54.706Z] GET http://localhost:4321/src/styles/global.css → 200 (72ms, 44777B)
[2026-03-15T02:29:54.706Z] GET http://localhost:4321/@id/astro:scripts/before-hydration.js → 200 (17ms, 988B)
[2026-03-15T02:29:54.715Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-GCMJ7K6N.js?v=176711f4 → 200 (?ms, 2813B)
[2026-03-15T02:29:54.715Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-UBFS37DA.js?v=176711f4 → 200 (?ms, 4857B)
[2026-03-15T02:29:54.722Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-5WRI5ZAA.js?v=176711f4 → 200 (?ms, 7184B)
[2026-03-15T02:29:54.722Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 200 (3ms, 8955B)
[2026-03-15T02:29:54.723Z] GET http://localhost:4321/node_modules/.pnpm/vite@7.3.1_jiti@2.6.1_lightningcss@1.31.1_yaml@2.8.2/node_modules/vite/dist/client/env.mjs → 200 (3ms, 3478B)
[2026-03-15T02:29:54.723Z] GET http://localhost:4321/@react-refresh → 200 (77ms, 111894B)
[2026-03-15T02:29:54.726Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2pL7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:54.757Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:54.757Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:54.778Z] GET http://localhost:4321/node_modules/.vite/deps/astro-BE6YECNS.js?v=176711f4 → 200 (?ms, 20663B)
[2026-03-15T02:29:54.789Z] GET http://localhost:4321/node_modules/.vite/deps/audit-WLTWP44L.js?v=176711f4 → 200 (?ms, 52528B)
[2026-03-15T02:29:54.789Z] GET http://localhost:4321/node_modules/.vite/deps/xray-CIFJOFPU.js?v=176711f4 → 200 (?ms, 5722B)
[2026-03-15T02:29:54.790Z] GET http://localhost:4321/node_modules/.vite/deps/settings-F2ISS3QH.js?v=176711f4 → 200 (2ms, 6392B)
[2026-03-15T02:29:54.792Z] GET http://localhost:4321/node_modules/.vite/deps/toolbar-SW6GNZV3.js?v=176711f4 → 200 (?ms, 15789B)
[2026-03-15T02:29:54.793Z] GET http://localhost:4321/node_modules/.vite/deps/ui-library-RRNAZ76X.js?v=176711f4 → 200 (?ms, 29524B)
[2026-03-15T02:29:54.795Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-NW3GSXF7.js?v=176711f4 → 200 (?ms, 1716B)
[2026-03-15T02:29:54.796Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-IVCLOU5T.js?v=176711f4 → 200 (?ms, 48717B)
[2026-03-15T02:29:54.798Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MUZKV7YD.js?v=176711f4 → 200 (?ms, 2456B)
[2026-03-15T02:29:54.798Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-ZPH5RHRB.js?v=176711f4 → 200 (?ms, 216145B)
[2026-03-15T02:29:54.798Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MHMTZ27E.js?v=176711f4 → 200 (2ms, 123003B)
[2026-03-15T02:29:54.800Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-6CIVEWMC.js?v=176711f4 → 200 (?ms, 680B)
[2026-03-15T02:29:54.810Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/LanguageSwitcher.tsx → 200 (1ms, 5334B)
[2026-03-15T02:29:54.811Z] GET http://localhost:4321/@id/@astrojs/react/client.js → 200 (1ms, 4723B)
[2026-03-15T02:29:54.811Z] GET http://localhost:4321/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=e1922aee → 200 (1ms, 12503B)
[2026-03-15T02:29:54.812Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-DEYIUA6C.js?v=176711f4 → 200 (?ms, 45692B)
[2026-03-15T02:29:54.812Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-TMQEGJQE.js?v=176711f4 → 200 (1ms, 1005614B)
[2026-03-15T02:29:54.814Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MEGOR7ID.js?v=176711f4 → 200 (?ms, 16410B)
[2026-03-15T02:29:55.441Z] GET http://localhost:4321/ → 200 (326ms, 51989B)
[2026-03-15T02:29:55.771Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (?ms, 15042B)
[2026-03-15T02:29:55.771Z] GET http://localhost:4321/@vite/client → 304 (5ms, ?B)
[2026-03-15T02:29:55.773Z] GET http://localhost:4321/@id/astro/runtime/client/dev-toolbar/entrypoint.js → 304 (3ms, ?B)
[2026-03-15T02:29:55.773Z] GET http://localhost:4321/src/styles/global.css → 304 (21ms, ?B)
[2026-03-15T02:29:55.774Z] GET http://localhost:4321/@id/astro:scripts/before-hydration.js → 304 (5ms, ?B)
[2026-03-15T02:29:55.777Z] GET http://localhost:4321/node_modules/.pnpm/vite@7.3.1_jiti@2.6.1_lightningcss@1.31.1_yaml@2.8.2/node_modules/vite/dist/client/env.mjs → 304 (5ms, ?B)
[2026-03-15T02:29:55.777Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-GCMJ7K6N.js?v=176711f4 → 200 (?ms, 2813B)
[2026-03-15T02:29:55.777Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-UBFS37DA.js?v=176711f4 → 200 (?ms, 4857B)
[2026-03-15T02:29:55.777Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-5WRI5ZAA.js?v=176711f4 → 200 (1ms, 7184B)
[2026-03-15T02:29:55.778Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 304 (18ms, ?B)
[2026-03-15T02:29:55.782Z] GET http://localhost:4321/@react-refresh → 304 (14ms, ?B)
[2026-03-15T02:29:55.792Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2pL7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:55.793Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:29:55.793Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, ?B)
[2026-03-15T02:29:55.797Z] GET http://localhost:4321/node_modules/.vite/deps/astro-BE6YECNS.js?v=176711f4 → 200 (?ms, 20663B)
[2026-03-15T02:29:55.798Z] GET http://localhost:4321/node_modules/.vite/deps/audit-WLTWP44L.js?v=176711f4 → 200 (?ms, 52528B)
[2026-03-15T02:29:55.798Z] GET http://localhost:4321/node_modules/.vite/deps/xray-CIFJOFPU.js?v=176711f4 → 200 (1ms, 5722B)
[2026-03-15T02:29:55.799Z] GET http://localhost:4321/node_modules/.vite/deps/settings-F2ISS3QH.js?v=176711f4 → 200 (?ms, 6392B)
[2026-03-15T02:29:55.799Z] GET http://localhost:4321/node_modules/.vite/deps/toolbar-SW6GNZV3.js?v=176711f4 → 200 (?ms, 15789B)
[2026-03-15T02:29:55.799Z] GET http://localhost:4321/node_modules/.vite/deps/ui-library-RRNAZ76X.js?v=176711f4 → 200 (?ms, 29524B)
[2026-03-15T02:29:55.802Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-NW3GSXF7.js?v=176711f4 → 200 (?ms, 1716B)
[2026-03-15T02:29:55.802Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-IVCLOU5T.js?v=176711f4 → 200 (?ms, 48717B)
[2026-03-15T02:29:55.803Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MUZKV7YD.js?v=176711f4 → 200 (?ms, 2456B)
[2026-03-15T02:29:55.803Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-ZPH5RHRB.js?v=176711f4 → 200 (?ms, 216145B)
[2026-03-15T02:29:55.803Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MHMTZ27E.js?v=176711f4 → 200 (5ms, 123003B)
[2026-03-15T02:29:55.808Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-6CIVEWMC.js?v=176711f4 → 200 (?ms, 680B)
[2026-03-15T02:29:55.814Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/LanguageSwitcher.tsx → 304 (7ms, ?B)
[2026-03-15T02:29:55.815Z] GET http://localhost:4321/@id/@astrojs/react/client.js → 304 (6ms, ?B)
[2026-03-15T02:29:55.824Z] GET http://localhost:4321/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=e1922aee → 200 (?ms, 12503B)
[2026-03-15T02:29:55.824Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-TMQEGJQE.js?v=176711f4 → 200 (?ms, 1005614B)
[2026-03-15T02:29:55.824Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MEGOR7ID.js?v=176711f4 → 200 (?ms, 16410B)
[2026-03-15T02:29:55.825Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-DEYIUA6C.js?v=176711f4 → 200 (3ms, 45692B)
[2026-03-15T02:31:52.346Z] GET http://localhost:4321/ → 200 (148ms, 106563B)
[2026-03-15T02:31:52.508Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (?ms, 15042B)
[2026-03-15T02:31:52.510Z] GET http://localhost:4321/@vite/client → 200 (15ms, 294360B)
[2026-03-15T02:31:52.510Z] GET http://localhost:4321/@id/astro/runtime/client/dev-toolbar/entrypoint.js → 200 (12ms, 9749B)
[2026-03-15T02:31:52.511Z] GET http://localhost:4321/src/styles/global.css → 200 (82ms, 44777B)
[2026-03-15T02:31:52.511Z] GET http://localhost:4321/images/mascot.png → 404 (98ms, 4311B)
[2026-03-15T02:31:52.515Z] GET http://localhost:4321/@id/astro:scripts/before-hydration.js → 200 (11ms, 988B)
[2026-03-15T02:31:52.515Z] GET http://localhost:4321/images/app-screenshot-1.png → 404 (90ms, 4321B)
[2026-03-15T02:31:52.515Z] GET http://localhost:4321/images/app-screenshot-2.png → 404 (90ms, 4321B)
[2026-03-15T02:31:52.522Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-GCMJ7K6N.js?v=176711f4 → 200 (?ms, 2813B)
[2026-03-15T02:31:52.523Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-UBFS37DA.js?v=176711f4 → 200 (?ms, 4857B)
[2026-03-15T02:31:52.524Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-5WRI5ZAA.js?v=176711f4 → 200 (?ms, 7184B)
[2026-03-15T02:31:52.525Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 200 (3ms, 8955B)
[2026-03-15T02:31:52.525Z] GET http://localhost:4321/node_modules/.pnpm/vite@7.3.1_jiti@2.6.1_lightningcss@1.31.1_yaml@2.8.2/node_modules/vite/dist/client/env.mjs → 200 (48ms, 3478B)
[2026-03-15T02:31:52.527Z] GET http://localhost:4321/@react-refresh → 200 (47ms, 111894B)
[2026-03-15T02:31:52.566Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2pL7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:31:52.566Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, ?B)
[2026-03-15T02:31:52.566Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (3ms, ?B)
[2026-03-15T02:31:52.602Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/LanguageSwitcher.tsx → 200 (7ms, 5334B)
[2026-03-15T02:31:52.602Z] GET http://localhost:4321/@id/@astrojs/react/client.js → 200 (7ms, 4723B)
[2026-03-15T02:31:52.602Z] GET http://localhost:4321/Users/tom/Documents/source_code/Nyx_landing/src/components/MobileMenu.tsx → 200 (20ms, 11638B)
[2026-03-15T02:31:52.602Z] GET http://localhost:4321/node_modules/.vite/deps/astro-BE6YECNS.js?v=176711f4 → 200 (1ms, 20663B)
[2026-03-15T02:31:52.603Z] GET http://localhost:4321/node_modules/.vite/deps/audit-WLTWP44L.js?v=176711f4 → 200 (?ms, 52528B)
[2026-03-15T02:31:52.603Z] GET http://localhost:4321/node_modules/.vite/deps/xray-CIFJOFPU.js?v=176711f4 → 200 (?ms, 5722B)
[2026-03-15T02:31:52.604Z] GET http://localhost:4321/node_modules/.vite/deps/settings-F2ISS3QH.js?v=176711f4 → 200 (?ms, 6392B)
[2026-03-15T02:31:52.604Z] GET http://localhost:4321/node_modules/.vite/deps/toolbar-SW6GNZV3.js?v=176711f4 → 200 (?ms, 15789B)
[2026-03-15T02:31:52.604Z] GET http://localhost:4321/node_modules/.vite/deps/ui-library-RRNAZ76X.js?v=176711f4 → 200 (?ms, 29524B)
[2026-03-15T02:31:52.606Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-NW3GSXF7.js?v=176711f4 → 200 (?ms, 1716B)
[2026-03-15T02:31:52.606Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-IVCLOU5T.js?v=176711f4 → 200 (?ms, 48717B)
[2026-03-15T02:31:52.606Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MUZKV7YD.js?v=176711f4 → 200 (?ms, 2456B)
[2026-03-15T02:31:52.606Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-ZPH5RHRB.js?v=176711f4 → 200 (1ms, 216145B)
[2026-03-15T02:31:52.607Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MHMTZ27E.js?v=176711f4 → 200 (?ms, 123003B)
[2026-03-15T02:31:52.607Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-6CIVEWMC.js?v=176711f4 → 200 (?ms, 680B)
[2026-03-15T02:31:52.623Z] GET http://localhost:4321/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=e1922aee → 200 (?ms, 12503B)
[2026-03-15T02:31:52.640Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-TMQEGJQE.js?v=176711f4 → 200 (?ms, 1005614B)
[2026-03-15T02:31:52.641Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-MEGOR7ID.js?v=176711f4 → 200 (?ms, 16410B)
[2026-03-15T02:31:52.641Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-DEYIUA6C.js?v=176711f4 → 200 (?ms, 45692B)
[2026-03-15T02:31:52.649Z] GET http://localhost:4321/node_modules/.vite/deps/react.js?v=e1922aee → 200 (1ms, 1024B)
[2026-03-15T02:31:52.701Z] GET http://localhost:4321/images/mascot.png → 404 (13ms, ?B)
[2026-03-15T02:31:52.715Z] GET http://localhost:4321/images/app-screenshot-1.png → 404 (16ms, ?B)
[2026-03-15T02:31:52.731Z] GET http://localhost:4321/images/app-screenshot-2.png → 404 (13ms, ?B)
[2026-03-15T02:31:57.217Z] GET http://localhost:4321/ → 200 (97ms, 106597B)
[2026-03-15T02:31:57.318Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800&display=swap → 200 (?ms, 15042B)
[2026-03-15T02:31:57.319Z] GET http://localhost:4321/@vite/client → 304 (2ms, ?B)
[2026-03-15T02:31:57.319Z] GET http://localhost:4321/@id/astro/runtime/client/dev-toolbar/entrypoint.js → 304 (2ms, ?B)
[2026-03-15T02:31:57.319Z] GET http://localhost:4321/src/styles/global.css → 304 (10ms, ?B)
[2026-03-15T02:31:57.321Z] GET http://localhost:4321/@id/astro:scripts/before-hydration.js → 304 (10ms, ?B)
[2026-03-15T02:31:57.321Z] GET http://localhost:4321/images/mascot.png → 404 (42ms, 4311B)
[2026-03-15T02:31:57.322Z] GET http://localhost:4321/images/app-screenshot-1.png → 404 (41ms, 4321B)
[2026-03-15T02:31:57.322Z] GET http://localhost:4321/images/app-screenshot-2.png → 404 (41ms, 4321B)
[2026-03-15T02:31:57.322Z] GET http://localhost:4321/node_modules/.pnpm/vite@7.3.1_jiti@2.6.1_lightningcss@1.31.1_yaml@2.8.2/node_modules/vite/dist/client/env.mjs → 304 (42ms, ?B)
[2026-03-15T02:31:57.322Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-GCMJ7K6N.js?v=176711f4 → 200 (?ms, 2813B)
[2026-03-15T02:31:57.323Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-UBFS37DA.js?v=176711f4 → 200 (?ms, 4857B)
[2026-03-15T02:31:57.323Z] GET http://localhost:4321/node_modules/.vite/deps/chunk-5WRI5ZAA.js?v=176711f4 → 200 (?ms, 7184B)
[2026-03-15T02:31:57.323Z] GET http://localhost:4321/@id/__x00__astro:toolbar:internal → 304 (41ms, ?B)
[2026-03-15T02:31:57.331Z] GET http://localhost:4321/@react-refresh → 304 (32ms, ?B)
[2026-03-15T02:31:57.358Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2pL7W0Q5n-wU.woff2 → 200 (3ms, ?B)
[2026-03-15T02:31:57.361Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, ?B)
